"","poor_or_fair_health_percent","poor_physical_health_days_avg","adult_smoking_percent","excessive_drinking_percent","adult_obesity_percent","food_env_index","uninsured_percent","percent_receiving_hba1c","hs_grad_rate","PSED_completion_rate","unemployed_percent","income_ineq_income_ratio","percent_food_insecure","access_exercise_opp_percent","diabetic_percent","physical_inactivity_percent","median_household_income","african_american_percent","american_indian_percent","asian_percent","pacific_islander_percent","hispanic_percent","nonhispanic_white_percent","not_eng_prof_percent","female","rural","County"
"435",0.696910539578776,0.280966977962334,0.416409212280685,0.345129276894534,0.811605722176886,-0.197608821650976,0.820009924921558,1.51330581778881,-0.236428739278564,-0.478762087973857,-0.375872041785248,-0.387367919012585,-0.13379440984063,0.34844766344983,0.0935661673116858,0.693588722183138,0.0677915443892998,0.028395250936219,0.835676637822477,1.00236267694236,0.645872404149001,1.43980607638532,-0.410609536728234,1.09925066454736,0.194232970888277,-1.28557208753938,51
"436",-1.78287690639978,-1.12988004404539,-1.08839233262782,1.14103154489988,-2.07264681902719,1.48509185183738,-0.300935681184805,0.992805727593936,-0.0203775548910911,1.85566939690375,-0.657326306011606,-1.37060207038731,-1.53863571316724,1.19053738384335,-1.83812244815538,-1.97512940725899,2.41131094723273,-1.40204716923964,-0.172271988834961,0.562518924290245,0.645872404149001,0.984126178805157,1.32878321283531,-0.0554812604593048,0.478855984897428,-0.942848065312828,52
"437",0.421378601136714,0.70422108456465,0.115448903298983,0.345129276894534,1.3884562304177,-0.291092192400329,0.446361389552771,0.645805667464017,-1.10063347682846,0.785721633001515,0.187036486667469,-0.106443875762664,0.100345807380472,0.34844766344983,-0.872278140421846,0.693588722183138,-0.167810799395578,-0.126628065536042,-0.327341008320721,-0.0972467046879286,0.645872404149001,0.300606332434913,0.149021174000904,-0.151708920876527,0.514433861648573,-0.348121085566758,53
"438",3.17669798555733,2.11506810657237,1.92121075718919,-0.981374503114378,-0.342095294304746,-3.7499769101264,0.633185657237164,-0.39519451292574,NA,-1.05488780699814,1.07830832338427,-0.246905897387625,1.50518711070708,-1.12520934723883,2.99109909051228,1.58316143199718,-1.52844724010852,1.59272144442903,-0.559944537549361,-0.757012333666102,-0.499164545034824,-0.610753462725411,-1.48449549515442,-0.825302543797084,0.514433861648573,1.63766221968707,54
"439",-0.40521721418947,-0.00120242643921129,0.115448903298983,0.875730788898099,1.3884562304177,0.456774773594497,0.446361389552771,0.819305697528977,0.195673629496382,0.0300242612943401,-1.07950770235114,-0.949216005512426,-1.07035527872504,1.2747463558827,-1.35520029428861,0.693588722183138,0.832182947479064,-0.91583767666755,3.78198800805191,0.232636109801158,0.645872404149001,0.756286230015075,0.428836529365474,0.233201720792363,0.194232970888277,-1.03020909058626,55
"440",0.421378601136714,0.563136382363877,0.115448903298983,0.0798285208927517,0.23475521393607,0.26980803209579,0.446361389552771,-0.22169448286078,-2.28891499095956,9.56525138579882e-05,0.187036486667469,0.314942189112216,-0.13379440984063,-0.914686917140451,0.0935661673116858,0.397064485578456,-0.269707716237362,-0.415535155325254,-0.249806498577841,-0.757012333666102,0.645872404149001,0.528446281224994,0.512024878257643,-0.825302543797084,0.194232970888277,1.06309547654256,56
"441",-0.956281091073592,-0.424456533041529,-0.185511405682718,0.875730788898099,-0.918945802545561,1.29812511033868,0.446361389552771,0.472305637399058,1.05987836704627,0.0674350222699428,-0.704235350049333,0.314942189112216,-0.836215061503936,0.390552149469506,-1.35520029428861,0.397064485578456,0.424924333664701,-1.21179128084187,-0.327341008320721,1.66212830592053,-0.499164545034824,-0.0183695958712002,1.23803228677112,1.00302300413014,0.478855984897428,0.112204316835567,57
"442",-0.40521721418947,-0.424456533041529,-0.185511405682718,1.40633230090166,0.811605722176886,-0.291092192400329,-0.300935681184805,-0.22169448286078,0.303699221690119,1.45163317836724,0.609217883007006,-2.21337420013707,-0.367934627061732,0.685283551607238,-1.83812244815538,-0.789032460840269,0.573108116929771,-1.25407036715248,0.680607618336718,1.22228455326842,5.2260202008843,2.89798174864184,0.595213227149812,-0.344164241710972,-1.01541483865062,-0.0457175365433331,58
"443",0.696910539578776,0.70422108456465,1.01832983024409,0.0798285208927517,1.3884562304177,-0.57154230464839,0.446361389552771,-0.22169448286078,-0.560505515859774,-0.171993847973915,0.374672662818374,0.876790275612055,0.334486024601574,-0.325224112864987,0.0935661673116858,0.693588722183138,-1.28417981943398,-0.105488522380733,-0.327341008320721,-0.647051395503073,-0.499164545034824,-0.519617483209379,0.300272717441213,-0.0554812604593048,0.194232970888277,0.518769088300394,59
"444",0.696910539578776,0.563136382363877,0.416409212280685,0.0798285208927517,-0.630520548425153,-0.384575563149683,0.446361389552771,0.645805667464017,-0.452479923666037,-0.134583086998312,0.609217883007006,0.174480167487255,0.100345807380472,-0.156806168786282,0.0935661673116858,1.2866371953925,-0.598212846421583,0.148185995482965,-0.249806498577841,-0.427129519177015,-0.499164545034824,-0.656321452483427,0.0355825164206736,-0.825302543797084,0.407700231395142,0.058443685898069,60
"445",-0.40521721418947,-0.283371830840756,-0.48647171466442,0.875730788898099,0.811605722176886,0.643741515093203,-0.487759948869198,0.645805667464017,-0.560505515859774,0.942846829099047,-0.61041726197388,-0.106443875762664,-0.367934627061732,1.73789570209914,-0.872278140421846,-0.492508224235588,1.10705234856142,0.458232628427487,-0.482410027806481,-0.427129519177015,-0.499164545034824,-0.246209544661281,-0.350108919352111,-0.24793658129375,0.372122354643997,-0.697565186660494,61
"446",0.421378601136714,0.422051680163105,0.416409212280685,0.345129276894534,0.523180468056478,-0.0106420801522697,0.820009924921558,0.472305637399058,-0.66853110805351,-1.06236995919326,2.72012486470469,-0.668291962262505,0.568626241822676,-1.12520934723883,-0.38935598655508,0.693588722183138,-0.822408000377026,-1.09904705068022,-0.172271988834961,-0.647051395503073,-0.499164545034824,-0.0639375856292164,1.30609548131926,-0.729074883379862,-0.0903900431208765,1.63766221968707,62
"447",0.145846662694653,-0.00120242643921129,0.416409212280685,0.610430032896317,0.811605722176886,-1.13244252914451,-0.487759948869198,0.992805727593936,0.411724813883855,-0.00738649968126266,-0.61041726197388,0.455404210737175,-0.13379440984063,-0.704164487042071,0.0935661673116858,-1.08555669744495,1.34057068651207,0.97967469292509,-0.559944537549361,-0.647051395503073,-0.499164545034824,-0.74745743199946,-0.773613240984973,-0.729074883379862,-5.67611669305048,1.63766221968707,63
"448",0.972442478020837,0.563136382363877,0.717369521262387,0.0798285208927517,0.23475521393607,-0.478058933899036,0.259537121868377,-0.39519451292574,-0.66853110805351,-0.119618782608071,0.140127442629742,0.736328253987096,0.100345807380472,1.106328411804,0.0935661673116858,0.397064485578456,-0.527905070645929,-0.0773024648403223,-0.0172029693492014,-0.537090457340044,-0.499164545034824,-0.610753462725411,0.247334677237105,-0.729074883379862,-1.19330422240634,0.458288378495709,64
"449",-0.129685275747408,-0.00120242643921129,-0.48647171466442,0.610430032896317,-0.630520548425153,1.01767499809062,-0.114111413500411,0.472305637399058,0.627775998271328,0.0674350222699428,-0.188235865634342,-0.246905897387625,-0.367934627061732,-0.535746542963367,0.0935661673116858,0.990112958787819,0.0631847946504893,-0.951070248593064,-0.327341008320721,-0.537090457340044,-0.499164545034824,-0.428481503693346,1.177531669395,-0.0554812604593048,0.514433861648573,0.0147631732613521,1
"450",-0.129685275747408,-0.00120242643921129,-0.48647171466442,0.875730788898099,-0.342095294304746,-0.57154230464839,-0.114111413500411,0.298805607334098,1.27592955143375,-0.201922456754397,-0.0944177775588896,-0.808753983887465,-0.602074844282834,-1.20941831927818,-0.872278140421846,-1.08555669744495,0.0727273476808824,-0.612837558108131,1.22334918653688,-0.0972467046879286,0.645872404149001,-0.610753462725411,0.633026113009889,0.425657041626807,-2.33179627844295,0.609490153007422,2
